OBJECTID,mde6digt,mde6name,mde8digt,mde8name,dnr12dig,straname,hua14,hua11,hua8,cbi
"2221","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010700",LOWER POTOMAC,"02070011140094","02070011140","02070011",0.000000000000000
"2222","021302",POCOMOKE RIVER,"02130206",Tangier Sound,"021302060617",LOWER EASTERN SHORE,"02060009040530","02060009040","02060009",0.000000000000000
"2223","021303",NANTICOKE RIVER,"02130302",Monie Bay,"021303020543",LOWER EASTERN SHORE,"02060007030381","02060007030","02060007",1.833333000000000
"2224","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030710",LOWER POTOMAC,"02070011210209","02070011210","02070011",3.271429000000000
"2225","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010701",LOWER POTOMAC,"02070011140088","02070011140","02070011",0.000000000000000
"2226","021302",POCOMOKE RIVER,"02130208",Manokin River,"021302080659",LOWER EASTERN SHORE,"02060009040526","02060009040","02060009",2.190476000000000
"2227","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030712",LOWER POTOMAC,"02070011210208","02070011210","02070011",4.428571000000000
"2228","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020638",LOWER EASTERN SHORE,"02060009115084","02060009115","02060009",0.000000000000000
"2229","021302",POCOMOKE RIVER,"02130204",Dividing Creek,"021302040663",LOWER EASTERN SHORE,"02060009030278","02060009030","02060009",2.261905000000000
"2230","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010697",LOWER POTOMAC,"02070011210204","02070011210","02070011",0.000000000000000
"2231","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030711",LOWER POTOMAC,"02070011210251","02070011210","02070011",1.928571000000000
"2232","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020637",LOWER EASTERN SHORE,"02060009115085","02060009115","02060009",0.000000000000000
"2233","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030713",LOWER POTOMAC,"02070011210205","02070011210","02070011",0.000000000000000
"2234","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010868",PATUXENT,"02060004010040","02060004010","02060004",0.000000000000000
"2235","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030709",LOWER POTOMAC,"02070011210210","02070011210","02070011",1.714286000000000
"2236","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020636",LOWER EASTERN SHORE,"02060009115087","02060009115","02060009",0.000000000000000
"2237","021302",POCOMOKE RIVER,"02130208",Manokin River,"021302080657",LOWER EASTERN SHORE,"02060009040528","02060009040","02060009",1.714286000000000
"2238","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020634",LOWER EASTERN SHORE,"02060009115089","02060009115","02060009",0.000000000000000
"2239","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060678",NOT A STRATEGY SHED,"02060010020060","02060010020","02060010",0.000000000000000
"2240","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020635",LOWER EASTERN SHORE,"02060009115086","02060009115","02060009",0.000000000000000
"2241","021302",POCOMOKE RIVER,"02130204",Dividing Creek,"021302040662",LOWER EASTERN SHORE,"02060009030280","02060009030","02060009",0.000000000000000
"2242","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020633",LOWER EASTERN SHORE,"02060009115088","02060009115","02060009",2.360544000000000
"2243","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060676",NOT A STRATEGY SHED,"02060010020061","02060010020","02060010",0.000000000000000
"2244","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010694",LOWER POTOMAC,"02070011210212","02070011210","02070011",0.000000000000000
"2245","021302",POCOMOKE RIVER,"02130208",Manokin River,"021302080658",LOWER EASTERN SHORE,"02060009040527","02060009040","02060009",2.142857000000000
"2246","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981122",NOT A STRATEGY SHED,"02060009040530","02060009040","02060009",0.000000000000000
"2247","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010695",LOWER POTOMAC,"02070011210211","02070011210","02070011",0.000000000000000
"2248","021302",POCOMOKE RIVER,"02130208",Manokin River,"021302080656",LOWER EASTERN SHORE,"02060009040529","02060009040","02060009",0.000000000000000
"2249","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020632",LOWER EASTERN SHORE,"02060009115090","02060009115","02060009",2.690476000000000
"2250","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060675",NOT A STRATEGY SHED,"02060010020151","02060010020","02060010",0.000000000000000
"2251","021302",POCOMOKE RIVER,"02130207",Big Annemessex River,"021302070622",LOWER EASTERN SHORE,"02060009040531","02060009040","02060009",0.000000000000000
"2252","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020627",LOWER EASTERN SHORE,"02060009040326","02060009040","02060009",3.047619000000000
"2253","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020625",LOWER EASTERN SHORE,"02060009040376","02060009040","02060009",2.071429000000000
"2254","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981119",NOT A STRATEGY SHED,"02060004010041","02060004010","02060004",0.000000000000000
"2255","021302",POCOMOKE RIVER,"02130201",Pocomoke Sound,"021302010621",LOWER EASTERN SHORE,"02060009040401","02060009040","02060009",2.017857000000000
"2256","021302",POCOMOKE RIVER,"02130207",Big Annemessex River,"021302070623",LOWER EASTERN SHORE,"02060009040501","02060009040","02060009",3.595238000000000
"2257","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060674",NOT A STRATEGY SHED,"02060010020152","02060010020","02060010",0.000000000000000
"2258","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010867",PATUXENT,"02060004010041","02060004010","02060004",0.000000000000000
"2259","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010696",LOWER POTOMAC,"02070011210210","02070011210","02070011",0.000000000000000
"2260","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020631",LOWER EASTERN SHORE,"02060009115091","02060009115","02060009",0.000000000000000
"2261","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020629",LOWER EASTERN SHORE,"02060009115092","02060009115","02060009",0.000000000000000
"2262","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020628",LOWER EASTERN SHORE,"02060009040301","02060009040","02060009",2.196429000000000
"2263","021302",POCOMOKE RIVER,"02130206",Tangier Sound,"021302060616",LOWER EASTERN SHORE,"02060009040534","02060009040","02060009",0.000000000000000
"2264","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020626",LOWER EASTERN SHORE,"02060009040351","02060009040","02060009",2.230159000000000
"2265","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060673",NOT A STRATEGY SHED,"02060010020155","02060010020","02060010",0.000000000000000
"2266","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060671",NOT A STRATEGY SHED,"02060010020154","02060010020","02060010",3.119048000000000
"2267","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060672",NOT A STRATEGY SHED,"02060010020153","02060010020","02060010",4.357143000000000
"2268","021302",POCOMOKE RIVER,"02130201",Pocomoke Sound,"021302010620",LOWER EASTERN SHORE,"02060009040533","02060009040","02060009",0.000000000000000
"2269","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020624",LOWER EASTERN SHORE,"02060009040426","02060009040","02060009",0.000000000000000
"2270","021302",POCOMOKE RIVER,"02130201",Pocomoke Sound,"021302010619",LOWER EASTERN SHORE,"02060009040532","02060009040","02060009",0.000000000000000
"2271","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981120",NOT A STRATEGY SHED,"02070011210212","02070011210","02070011",0.000000000000000
"2272","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981123",NOT A STRATEGY SHED,"02060009040534","02060009040","02060009",0.000000000000000
