Site.No,Site.Name,Street.Address,County,city,state,zip,Type,ObjectId,x,y
100326,MD SHA-Project No SO409A21-MD 675,MD 675 FROM MD 862 TO MD 822,Somerset,Princess Anne,MD,21853,Compliance,5189,-75.6943744096712,38.206761797048
159650,PAF 18-2214,Unnamed Creek in Dundalk,Baltimore,Dundalk,MD,21222,Compliance,5190,-76.5223149997981,39.2621200002504
159628,Oceans West LLC Property,"Oceans West LLC, West side Holly Grove Rd",Worcester,Berlin,MD,21811,Compliance,5191,-75.1612663997702,38.3917213997911
73603,"Us Navy, Patuxent River Nas/holton Pond/",SHAW ROAD & TATE ROAD INTERSECTION,St. Mary's,Lexington Park,MD,20653,Compliance,5192,-76.420144898058,38.2694650224092
155099,Ready Fresh - Baltimore Branch,3604 Commerce Drive,Baltimore,Halethorpe,MD,21227,Compliance,5193,-76.6740125936306,39.2536787668038
157413,Amtrak Station Entryway Improvements,"Baltimore Street, from Queen City Pavement to Canal Street",Allegany,Cumberland,MD,21502,Compliance,5194,-78.769894999644,39.6548249999457
12482,Southern Maryland Pre-Release Unit WWTP,Carrico Mill Road,Charles,Hughesville,MD,20637,Compliance,5195,-76.7965466800048,38.5139526532981
142045,MPO East Campus Parking Structure,39.105486 -76.752617,Anne Arundel,Fort George G. Meade,MD,20755,Compliance,5196,-76.7417253997734,39.1152862998556
127207,The Gardens,--,Caroline,Denton,MD,21629,Compliance,5197,-75.8283850002129,38.882455000349
5530,MNCPPC Shady Grove Maintenance Facility,16641 Crabbs branch Way,Montgomery,Rockville,MD,20855,Compliance,5198,-77.1633940273021,39.1251600020515
256,WMATA Montgomery Bus Division,5400 Marinelli Rd,Montgomery,Rockville,MD,20852,Compliance,5199,-77.1087389892972,39.0467219841094
150422,MD SHA/TMDL SWM Facility/MD 10,MD 10 from I-695 to MD 100,Anne Arundel,Glen Burnie,MD,21225,Compliance,5200,-76.6109084332545,39.2065142289973
23276,Hartman Machine Service,5732 Calverton St,Baltimore,Catonsville,MD,21228,Compliance,5201,-76.7335929982186,39.2859000100843
153918,WILLIAM G WEISKOPF,2102 MOUNT HOREB ROAD,St. Mary's,Saint Marys City,MD,21154,Compliance,5202,-76.4858279644096,39.659270001135
157293,Chester Bright,14917 Potomac River Dr,Charles,Cobb Island,MD,20625,Compliance,5203,-76.862906988944,38.2689070179647
159649,6205 Edgewood Road - PAF# 18-2222,6205 Edgewood Road,Harford,Edgewood,MD,21040,Compliance,5204,-76.2966230125192,39.4242170029113
159689,Plastic pellets at 1505 Roland Heights Ave Demolition Project,1505 Roland Heights Ave,Baltimore City,Baltimore City,MD,21211,Compliance,5205,-76.6450299772261,39.3389269894377
154994,Upper Potomac Industrial Park - Freeboard Modification Project,Upper Potomac Industrial Park Drive,Allegany,Cumberland,MD,21502,Compliance,5206,-78.7985873910414,39.6326579599927
23301,Baystar Precast Corporation,925 Skinners Turn Road,Calvert,Owings,MD,20736,Compliance,5207,-76.6187760123618,38.6838429927927
142696,Delmarva Power-Isle of Wight Bay,Isle of Wight Bay betwn 2nd street substation and West Ocean City,Worcester,Ocean City,MD,21842,Compliance,5208,-75.0571099998677,38.445054999882
142056,"Install Gas Pipeline, NAVFAC Indian Head",38.5916117 -77.1842094,Charles,Indian Head,MD,20640,Compliance,5209,-77.1599249995762,38.5980749997284
136146,Reecewood Estates,1201 Reece Rd,Anne Arundel,Odenton,MD,21113,Compliance,5210,-76.7114470048941,39.1199939830234
158229,CL DPW-Roop Road Culvert Repair,Culvert north of 3860 Roop Rd,Carroll,New Windsor,MD,21776,Compliance,5211,-77.115391962597,39.4694484599686
64661,Mark and Teresa Ingram,21055 Breton Beach Court,St. Mary's,Leonardtown,MD,20650,Compliance,5212,-76.6764140023874,38.246947018225
151406,Jacob Thomas (New Construction),13414 Oakland Rd,Caroline,Ridgely,MD,21660,Compliance,5213,-75.8831680364677,38.9753269867921
152666,Forest Glen Building Playground Renovations,"near Stephen Sitter Ave, 39.009191,-77.054256",Montgomery,Silver Spring,MD,20910,Compliance,5214,-77.0543751042589,39.006446997279
146454,FR DPW-Structure No F07-22-Ball Road,Ball Road over Peter Pan Run,Frederick,Ijamsville,MD,21754,Compliance,5215,-77.3392248720223,39.3531706205479
9858,Patterson Carroll Fuel,4101 Patterson Ave,Baltimore City,Baltimore,MD,21215,Compliance,5216,-76.7041659807515,39.3540329807234
142784,BGE-Monrovia Area,ROW crossing Bartholows Rd betwn Cowmans Manor Dr and Browland Dr,Frederick,Monrovia,MD,21770,Compliance,5217,-77.2843900002806,39.3530950002459
150714,Cohen Recycling,4551 Tanglewood Dr,Prince George's,Bladensburg,MD,20710,Compliance,5218,-76.9389521409626,38.9447700458018
142588,"Super Salvage, Inc",130 Skipjack Road,Calvert,Prince Frederick,MD,20678,Compliance,5219,-76.6424569848601,38.5096700202054
156708,BA DPW-Hydes Road,5006 Hydes Rd,Baltimore,Hydes,MD,21082,Compliance,5220,-76.5041119961231,39.4867429836081
159584,PAF18-2220,22721 Wicomico Dr,St. Mary's,Bushwood,MD,20618,Compliance,5221,-76.8140010151456,38.2921970159035
159888,PAF 18-2205/ 214 Rhineforte Drive,214 Rhineforte Drive,Harford,Churchville,MD,21028,Compliance,5222,-76.2717740217424,39.5622040004454
7096,Ward Trucking,3639 Benson Ave,Baltimore City,Baltimore,MD,21227,Compliance,5223,-76.6732189877726,39.2636010047453
159280,PAF18-2186 Piney Point rd,Md rt 249 aka Piney Point at intersection with Shaeffer rd,St. Mary's,Piney Point,MD,20674,Compliance,5224,-76.5100851998744,38.1443965999822
96255,Cape St John Citizens Assoc/pier,COMM BEACH OFF DOGWOOD TRAIL,Anne Arundel,Annapolis,MD,,Compliance,5225,-76.5630089857992,38.9568845292554
82950,MD SHA-Structure No 06156X0-MD 84,MD 84 (BAUST CHURCH ROAD),Carroll,Union Bridge,MD,21791,Compliance,5226,-77.1142705138812,39.6113242011205
159887,Cape St. John���s Road / Maccubins Cove,Cape St. John���s Road / Maccubins Cove,Anne Arundel,Annapolis,MD,21401,Compliance,5227,-76.4982241996975,38.9769344997187
3508,"Dana Container, Inc.",1550 E Patapsco Ave,Baltimore City,Curtis Bay,MD,21226,Compliance,5228,-76.5840535673303,39.2323563306125
153550,Marlboro Meadowes Water and Wastewater Treatment Plant Demolition,"near Viallge Dr N, 38.844128,-76.719137",Prince George's,Upper Marlboro,MD,20772,Compliance,5229,-76.7612557999262,38.822717600313
154450,A & A Realty of Somerset Co. Inc.,Somerset Ave & Chestnut Circle,Somerset,Princess Anne,MD,21853,Compliance,5230,-75.6946999375706,38.2219000479069
4030,A T & T - Monrovia,11026 Fingerboard Rd,Frederick,Monrovia,MD,21770-9020,Compliance,5231,-77.2809860096829,39.348349002481
150723,John and Christina Markey,184 Sorbus Lane,Garrett,Oakland,MD,21550,Compliance,5232,-79.2965749743924,39.4754800103889
158599,Bus Maintenance Bus Storage Area Expansion,"7238 Ridge Rd, 39.1751 -76.7108",Anne Arundel,Hanover,MD,21076,Compliance,5233,-76.7107929648919,39.1755269837498
150397,FR DPW-Thurston Road,"Thurston Road over Bennett Creek, Bridge No 07-02",Frederick,Frederick,MD,20704,Compliance,5234,-77.3580600003997,39.2800500003251
159356,P.B. Dye Golf,9526 Doctor Perry Rd,Frederick,Ijamsville,MD,21754,Compliance,5235,-77.3396780235741,39.290163004337
149550,Michael and Tracy Byrum,47 Holy Cross Circle,Garrett,Oakland,MD,21550,Compliance,5236,-79.2970720212222,39.4794060102133
159900,2022 Tred Avon Road/White foam on surface of water,2022 Tred Avon Road,Baltimore,Essex,MD,21221,Compliance,5237,-76.4283140263348,39.3115149810442
157826,CL DPW-Garrett Road,"Garrett Road, 600 ft from Garrett and Warner Roads",Carroll,Manchester,MD,21102,Compliance,5238,-76.919449883231,39.7208500416588
159292,Julie Rayfield,22718 Medfield Ln,Caroline,Denton,MD,21629,Compliance,5239,-75.9190129938203,38.8434309925487
156605,Penrod Automotive Repair,45190 Happyland Rd.,St. Mary's,Valley Lee,MD,20692,Compliance,5240,-76.5118360037868,38.2097739902568
159188,Round Meadow Electrical and Telecommunications,"Naval Support Facility Thurmont, 14900 Park central Road, approximately 39.649, -77.4679",Frederick,Thurmont,MD,21788,Compliance,5241,-77.4640409918319,39.648341005809
69903,Steve and Marie Welling And Michael and Debra McCurdy,"21065 Breton Beach Ct and , 21075 Brenton Beach Ct",St. Mary's,Leonardtown,MD,20650,Compliance,5242,-76.675877979454,38.2471240026296
153238,Abraham Amir-Hamzeh,"11345 Albermyrtle Rd, Lot 11",Montgomery,Potomac,MD,20878,Compliance,5243,-77.237180004416,39.0607340117735
159891,PAF 18-3053/White Slimy Substance on Rocks,Potomac River at confulence with Scott Run,Montgomery,Potomac,MD,20854,Compliance,5244,-77.1819920004446,39.0646663001634
159872,Otis Drive (directly across from 106 Otis Drive),"The Villas at Severn Crest, Otis Drive (directly across from 106 Otis Drive)",Anne Arundel,Severn,MD,21144,Compliance,5245,-76.6884420335117,39.1468739922317
68649,"Willow Manor Farm, LLC-Dickerson Run Stream Restoration-Bay Trust Fund Project",2000 Wilt Rd,Carroll,New Windsor,MD,21776,Compliance,5246,-77.091990018504,39.5191770090615
155774,"Sinkhole Repair at West Wall, Santee Basin, USNA","near Sims Rd, 38.984023 -76.480529",Anne Arundel,Naval Academy,MD,21402,Compliance,5247,-76.4880422711608,38.9845441840034
159890,PAF# 18-3054 Regency Lane Apartments manhole SSO,6816 Walker Mill Road,Prince George's,Capitol Heights,MD,20743,Compliance,5248,-76.8904147189757,38.8703952820051
160230,Danny and Kathy Noble,10883 Jones Creek Circle,Somerset,Princess Anne,MD,21853,Compliance,5249,-75.6943694051568,38.1756024723898
160446,"Paul Thornton Properties- 10855, 10859, 10879 Jones Creek Circle, Princess Anne, MD 21853","10855, 10859, 10879, Jones Creek Circle",Somerset,Princess Anne,MD,21853,Compliance,5250,-75.6949549989242,38.1754889892795
152336,Town of Oxford - WWTP,102 JL Thompson Dr,Talbot,Oxford,MD,21654,Compliance,5251,-76.1692526841162,38.6811140059633
2363,Maryland Chemical Co Inc,1551 Russell St,Baltimore City,Baltimore,MD,21230-2017,Compliance,5252,-76.6275934350162,39.2741050974235
107492,WA Environmental Management-City/County Landfill,Resh Road,Washington,Hagerstown,MD,21740,Compliance,5253,-77.8058019397925,39.676458886613
158549,The Church Pub,12844 Darrows Ln,Allegany,Cresaptown,MD,21502,Compliance,5254,-78.8278759637502,39.5957389887988
23553,Rawlings WWTP,Rawlings Lane Extended,Allegany,Rawlings,MD,21557,Compliance,5255,-78.8816397130932,39.5335137741084
64414,Stephen T Reeves FHO,25100 Maddox Rd,St. Mary's,Chaptico,MD,20628,Compliance,5256,-76.7898059808276,38.3545769834631
160032,1328 North Bend Road,1328 North Bend Road,Harford,Jarrettsville,MD,21084,Compliance,5257,-76.448113003893,39.6437219899358
154007,Storm Sewer Repairs/Parking Lot Layout,"near Edgar Dr, 38.974406,-77.192827",Montgomery,Bethesda,MD,20817,Compliance,5258,-77.1234399997701,39.0064549998209
144520,Country Haven (Expansion),5860 Smithville Rd,Caroline,Federalsburg,MD,21632,Compliance,5259,-75.7361480296084,38.7691369878934
159991,1075 Bouchelle Road,"1075 Bouchelle Road, 1075 Bouchelle Rd.",Cecil,Elkton,MD,21921,Compliance,5260,-75.9506010335692,39.6515570162096
159884,Alleged wetlands impact/PAF 18-2251,12116 Manor Road,Baltimore,Glen Arm,MD,21057,Compliance,5261,-76.5303040185554,39.4557130103014
140869,Classic LLC-603-605 Oakdean Road,603-605 Oakdean Road,Baltimore,Middle River,MD,21220,Compliance,5262,-76.3997250310266,39.3285349800977
157436,Shaffer FHO,"Shaffer Hill Road, .5 mile North of Rt. 39",Garrett,Oakland,MD,21550,Compliance,5263,-79.4173945757412,39.4112464468226
31840,"Clipper Redevelopment Co., LLC",2010 Clipper Park Rd,Baltimore City,Baltimore,MD,21211,Compliance,5264,-76.6461170258565,39.3319509826254
154865,Bulle Rock Parcel Y,"Affirmed Dr, Man O'War Pl",Harford,Havre De Grace,MD,21078,Compliance,5265,-76.1261099140067,39.5525750377294
159989,Rose Greenawalt,Shale Barren Trail,Allegany,Flintstone,MD,21530,Compliance,5266,-78.5682563751763,39.7122220559045
155478,Rt. 32w and 197,Rt 32 and 197,Anne Arundel,Fort George G. Meade,MD,20755,Compliance,5267,-76.7417253997734,39.1152862998556
1798,US Secret Service - James R Rowley Training Center,9200 Powder Mill Rd,Prince George's,Laurel,MD,20708,Compliance,5268,-76.8470485962455,39.0353527706447
149562,Swan Point Wastewater Treatment Plant,"Swan Point Rd at Cuckhold Creek, 780' NE of My Lady Drive and Swan Point Rd",Charles,Issue,MD,20664,Compliance,5269,-76.9575856002537,38.3756881998469
158890,CL DPW-Stone Chapel Road,Stone Chapel Road,Carroll,New Windsor,MD,21776,Compliance,5270,-77.0481898810326,39.5334696264133
21880,George's Creek WWTP,"25018 Old Reynolds Rd, SW",Allegany,Westernport,MD,21562,Compliance,5271,-79.0332141559851,39.509652457622
158968,CL DPW-Bridge No CL390-Bixler Church Rd,3261 Bixler Church Rd over Big Pipe Creek,Carroll,Westminster,MD,21158,Compliance,5272,-76.9527490051869,39.663695017632
159943,Agrinvestors LLC PAF,"NE Side Intersection of, W Church St and Old Railroad Rd",Wicomico,Hebron,MD,21830,Compliance,5273,-75.6975699012915,38.4249400432495
156779,Auto Zone Store 6738,"2504 Centreville Rd, 2504 Centreville Rd.",Queen Anne's,Centreville,MD,21617,Compliance,5274,-76.076255988513,39.0322929991801
157343,Michael Lynch,17426 Rock Point Rd,Charles,Newburg,MD,20664,Compliance,5275,-76.8375410033482,38.2761400138606
145890,Paul Hong,18956 Wicomico River Road,Charles,Cobb Island,MD,20625,Compliance,5276,-76.8407989647116,38.25710798089
156305,Colbourne Estates,"Morris Rd, Morris Rd",Wicomico,Salisbury,MD,21801,Compliance,5277,-75.6059050003179,38.355674999972
141636,BA DPW-Bridge No B-0346-Gore Mill Road,"Gore Mill Rd, 1.2 mi from Mt Zion Rd",Baltimore,Freeland,MD,21053,Compliance,5278,-76.6997338997522,39.6601029001615
159695,Edgar Miller,810 Seabreeze Road,Dorchester,Cambridge,MD,21613,Compliance,5279,-76.265996040767,38.5627819917257
2371,Edrich Lumber Inc,9700 Old Court Rd,Baltimore,Windsor Mill,MD,21244,Compliance,5280,-76.8196220029487,39.3467190159461
79098,Collingbrook Development LLC-Rodenhauser Property,SE QUAD RT 50 & CHURCH RD,Prince George's,Bowie,MD,20715,Compliance,5281,-76.7702199039918,38.9454000300816
157845,CL DPW-Emory Church Road over Board Run,"Directly south of intersection of Emory Rd N and Emory Church Rd, Culvert over Board Run",Baltimore,Upperco,MD,21155,Compliance,5282,-76.8624298910017,39.5329600431276
158177,Robert Raden,"12315 Potomac View Rd, Lot 23",Charles,Newburg,MD,20664,Compliance,5283,-76.8828509734537,38.2765860151967
155159,Elda Branham,45156 Saint Cuthbert Farm Road,St. Mary's,Hollywood,MD,20636,Compliance,5284,-76.5129219627607,38.3626089842779
159942,"PAF18-xxxx, Western Region",160 South Water Street,Allegany,Frostburg,MD,21532,Compliance,5285,-78.9370199709085,39.6554579574119
22196,Clustered Spires Golf Course,8415 Gas House Pike,Frederick,Frederick,MD,21701,Compliance,5286,-77.3727319746278,39.4334549920055
158162,Woodlands Development Corp-The Fields of Nottingham,Longbow Rd,Frederick,Mount Airy,MD,21771,Compliance,5287,-77.1294101968602,39.3719035708492
146455,MPA - Wet Basin Filling Fairfield Marine Terminal,39.247901 -76.579851,Baltimore City,Baltimore City,MD,21226,Compliance,5288,-76.580382659414,39.2379837881731
157542,Rainbow Masonry,1109 Muller Rd,Carroll,Westminster,MD,21157-8020,Compliance,5289,-77.0355929701951,39.4849500104889
153471,FR County-Lake Linganore,Lake Linganore upstream of Boyers Mill Rd,Frederick,New Market,MD,21774,Compliance,5290,-77.3089945001798,39.4195619001989
143793,David Tracy,Lot 3B Amber Road,Charles,Bryans Road,MD,20616,Compliance,5291,-77.0759099997468,38.6311700003035
154941,Bell Nursery USA,2509 Busic Church Rd,Queen Anne's,Marydel,MD,21649,Compliance,5292,-75.7681560030065,39.1875670007653
143385,Mark Bohrer,"Port Tobacco Yacht Yard, Unit 26, PO Box 214",Charles,Port Tobacco,MD,20677,Compliance,5293,-77.0430461995809,38.5084006998456
155257,James Sanders,21801 Whites Neck Rd,St. Mary's,Bushwood,MD,20618,Compliance,5294,-76.8074949819717,38.2680479990144
160033,804 W. Baker Avenue,804 W. Baker Avenue,Harford,Aberdeen,MD,21001,Compliance,5295,-76.2544981207632,39.4517492593796
152210,Fair Hill Stream Restoration,630 Tawes Drive,Cecil,Elkton,MD,21921,Compliance,5296,-75.8394819760542,39.7099730139977
146571,Kent Island American Legion,800 Romancoke Rd.,Queen Anne's,Stevensville,MD,21666,Compliance,5297,-76.3383430129154,38.9615799947328
148460,Park Hall Elementary School,20343 Hermanville Road,St. Mary's,Park Hall,MD,20667,Compliance,5298,-76.451909000416,38.2237809890975
151261,BA DPW-Milldam Road,intersect of East Seminary and Milldam Rd,Baltimore,Towson,MD,21204,Compliance,5299,-76.5804799352811,39.4265100406401
29162,"Perdue Grain and Oilseed, LLC - Roberts Grain",133 Brierleys Mill Rd,Queen Anne's,Church Hill,MD,21623,Compliance,5300,-75.9092120345074,39.1171710000867
159953,Midas of Pasadena,8158 Ritchie Highway,Anne Arundel,Pasadena,MD,21122,Compliance,5301,-76.586552037257,39.1218470127245
137781,Christopher D'Anna,1309 Margarette Ave,Baltimore,Towson,MD,21286,Compliance,5302,-76.5685750344362,39.420560020993
157253,Sylvester Farms Stockpile for Rt. 404,", 110 Jump Farm Lane",Queen Anne's,Queen Anne,MD,21657,Compliance,5303,-75.9876760351757,38.9276689934882
63584,Conservit Inc.,18656 Leslie Dr,Washington,Hagerstown,MD,21740,Compliance,5304,-77.7229784437965,39.5745781374245
145609,Janet Virgin and Joseph Thompson,13501 and 13505 South View Road,Charles,Newburg,MD,20664,Compliance,5305,-76.9650010006846,38.3411200054695
87803,Swan Point Development Co-Swan Point Golf Course,Swan Point Boulevard,Charles,Issue,MD,20645,Compliance,5306,-76.9131746236603,38.2978662711636
4399,Frederick Auto Parts,313 East 4th St,Frederick,Frederick,MD,21701,Compliance,5307,-77.4017139981441,39.4191239910951
18473,Southern Maryland Used Auto Parts,26470 Three Notch Rd,St. Mary's,Mechanicsville,MD,20659,Compliance,5308,-76.651072994448,38.3950660184729
156135,BGE-Tower 141 at Bennett Creek,Dixon Rd and Bennett Creek,Frederick,Frederick,MD,21704,Compliance,5309,-77.3522477504928,39.297461513122
148464,Lettie Dent Elementary School,37840 New Market Turner Road,St. Mary's,Mechanicsville,MD,20659,Compliance,5310,-76.7678899858602,38.4742340161472
2614,Keystone Automotive Plating Corp,822 Central Ave,Anne Arundel,Linthicum Heights,MD,21090,Compliance,5311,-76.6570689884581,39.2260189814584
159625,PB II LLC,Intersection of Friendship School Rd. and MD RT 235,St. Mary's,Mechanicsville,MD,20659,Compliance,5312,-76.6313398984345,38.3850900448233
140953,Baltimore Gas and Electric,"2359 Dixon Road, 700' upstream of Dixon Road along Bennett Creek",Frederick,Frederick,MD,21704,Compliance,5313,-77.3567399745987,39.2993349856865
156691,Jason Lambertson/Grace Ridge Farm LLC,4023 Sheephouse Road,Worcester,Pocomoke City,MD,21851,Compliance,5314,-75.4788996628046,38.0298297871331
